ZIP,CARRIER,LOCALITY,STATE,RURAL
23025,11302,00,VA,U
23027,11302,00,VA,R
23030,11302,00,VA,U
23031,11302,00,VA,R
23032,11302,00,VA,R
23035,11302,00,VA,U
23038,11302,00,VA,U
23039,11302,00,VA,U
23040,11302,00,VA,R
23043,11302,00,VA,R
23045,11302,00,VA,U
23047,11302,00,VA,U
23050,11302,00,VA,U
23054,11302,00,VA,U
23055,11302,00,VA,U
23056,11302,00,VA,U
23058,11302,00,VA,U
23059,11302,00,VA,U
23060,11302,00,VA,U
23061,11302,00,VA,U
23062,11302,00,VA,U
23063,11302,00,VA,U
23064,11302,00,VA,U
23065,11302,00,VA,U
23066,11302,00,VA,U
23067,11302,00,VA,U
23068,11302,00,VA,U
23069,11302,00,VA,U
23070,11302,00,VA,R
23071,11302,00,VA,R
23072,11302,00,VA,U
23075,11302,00,VA,U
23076,11302,00,VA,U
23079,11302,00,VA,R
23081,11302,00,VA,U
23083,11302,00,VA,U
23084,11302,00,VA,U
23085,11302,00,VA,B
23086,11302,00,VA,U
23089,11302,00,VA,U
23090,11302,00,VA,U
23091,11302,00,VA,B
23092,11302,00,VA,R
23093,11302,00,VA,R
23101,11302,00,VA,U
23102,11302,00,VA,U
23103,11302,00,VA,U
23105,11302,00,VA,U
23106,11302,00,VA,U
23107,11302,00,VA,U
23108,11302,00,VA,B
23109,11302,00,VA,U
23110,11302,00,VA,B
23111,11302,00,VA,U
23112,11302,00,VA,U
23113,11302,00,VA,U
23114,11302,00,VA,U
23115,11302,00,VA,R
23116,11302,00,VA,U
23117,11302,00,VA,R
23119,11302,00,VA,U
23120,11302,00,VA,U
23123,11302,00,VA,B
23124,11302,00,VA,U
23125,11302,00,VA,U
23126,11302,00,VA,B
23127,11302,00,VA,U
23128,11302,00,VA,U
23129,11302,00,VA,U
23130,11302,00,VA,U
23131,11302,00,VA,U
23138,11302,00,VA,U
23139,11302,00,VA,U
23140,11302,00,VA,U
23141,11302,00,VA,U
23146,11302,00,VA,U
23147,11302,00,VA,U
23148,11302,00,VA,B
23149,11302,00,VA,R
23150,11302,00,VA,U
23153,11302,00,VA,U
23154,11302,00,VA,U
23155,11302,00,VA,U
23156,11302,00,VA,B
23160,11302,00,VA,R
23161,11302,00,VA,B
23162,11302,00,VA,U
23163,11302,00,VA,U
23168,11302,00,VA,U
23169,11302,00,VA,R
23170,11302,00,VA,R
23173,11302,00,VA,U
23175,11302,00,VA,R
23176,11302,00,VA,R
23177,11302,00,VA,B
23178,11302,00,VA,U
23180,11302,00,VA,R
23181,11302,00,VA,U
23183,11302,00,VA,U
23184,11302,00,VA,U
23185,11302,00,VA,U
23186,11302,00,VA,U
23187,11302,00,VA,U
23188,11302,00,VA,U
23190,11302,00,VA,U
23191,11302,00,VA,U
23192,11302,00,VA,U
23218,11302,00,VA,U
23219,11302,00,VA,U
23220,11302,00,VA,U
23221,11302,00,VA,U
23222,11302,00,VA,U
23223,11302,00,VA,U
23224,11302,00,VA,U
23225,11302,00,VA,U
23226,11302,00,VA,U
23227,11302,00,VA,U
23228,11302,00,VA,U
23229,11302,00,VA,U
23230,11302,00,VA,U
23231,11302,00,VA,U
23232,11302,00,VA,U
23233,11302,00,VA,U
23234,11302,00,VA,U
23235,11302,00,VA,U
23236,11302,00,VA,U
23237,11302,00,VA,U
23238,11302,00,VA,U
23240,11302,00,VA,U
23241,11302,00,VA,U
23242,11302,00,VA,U
23249,11302,00,VA,U
23250,11302,00,VA,R
23255,11302,00,VA,U
23260,11302,00,VA,U
23261,11302,00,VA,U
23266,11302,00,VA,U
23269,11302,00,VA,U
23270,11302,00,VA,U
23272,11302,00,VA,U
23273,11302,00,VA,U
23274,11302,00,VA,U
23275,11302,00,VA,U
23276,11302,00,VA,U
23278,11302,00,VA,U
23279,11302,00,VA,U
23280,11302,00,VA,U
23282,11302,00,VA,U
23284,11302,00,VA,U
23285,11302,00,VA,U
23286,11302,00,VA,U
23288,11302,00,VA,U
23289,11302,00,VA,U
23290,11302,00,VA,U
23291,11302,00,VA,U
23292,11302,00,VA,U
23293,11302,00,VA,U
23294,11302,00,VA,U
23295,11302,00,VA,U
23297,11302,00,VA,U
23298,11302,00,VA,U
23301,11302,00,VA,R
23302,11302,00,VA,R
23303,11302,00,VA,R
23304,11302,00,VA,U
23306,11302,00,VA,R
23307,11302,00,VA,R
23308,11302,00,VA,R
23310,11302,00,VA,R
23313,11302,00,VA,R
23314,11302,00,VA,U
23315,11302,00,VA,U
23316,11302,00,VA,R
23320,11302,00,VA,U
23321,11302,00,VA,U
23322,11302,00,VA,U
23323,11302,00,VA,U
23324,11302,00,VA,U
23325,11302,00,VA,U
23326,11302,00,VA,U
23327,11302,00,VA,U
23328,11302,00,VA,U
23336,11302,00,VA,R
23337,11302,00,VA,R
23341,11302,00,VA,R
23345,11302,00,VA,R
23347,11302,00,VA,R
23350,11302,00,VA,R
23354,11302,00,VA,R
23356,11302,00,VA,R
23357,11302,00,VA,R
23358,11302,00,VA,R
23359,11302,00,VA,R
23389,11302,00,VA,R
23395,11302,00,VA,R
23396,11302,00,VA,R
23397,11302,00,VA,U
23398,11302,00,VA,R
23399,11302,00,VA,R
23401,11302,00,VA,R
23404,11302,00,VA,R
23405,11302,00,VA,R
23407,11302,00,VA,R
23408,11302,00,VA,R
23409,11302,00,VA,R
23410,11302,00,VA,R
23412,11302,00,VA,R
23413,11302,00,VA,R
23414,11302,00,VA,R
23415,11302,00,VA,R
23416,11302,00,VA,R
23417,11302,00,VA,R
23418,11302,00,VA,R
23419,11302,00,VA,R
23420,11302,00,VA,R
23421,11302,00,VA,R
23422,11302,00,VA,R
23423,11302,00,VA,R
23424,11302,00,VA,U
23426,11302,00,VA,R
23427,11302,00,VA,R
23429,11302,00,VA,R
23430,11302,00,VA,U
23431,11302,00,VA,U
23432,11302,00,VA,U
23433,11302,00,VA,U
23434,11302,00,VA,U
23435,11302,00,VA,U
23436,11302,00,VA,U
23437,11302,00,VA,U
23438,11302,00,VA,U
23439,11302,00,VA,U
23440,11302,00,VA,R
23441,11302,00,VA,R
23442,11302,00,VA,R
23443,11302,00,VA,R
23450,11302,00,VA,U
23451,11302,00,VA,U
23452,11302,00,VA,U
23453,11302,00,VA,U
23454,11302,00,VA,U
23455,11302,00,VA,U
23456,11302,00,VA,U
23457,11302,00,VA,U
23458,11302,00,VA,U
23459,11302,00,VA,U
23460,11302,00,VA,U
23461,11302,00,VA,U
23462,11302,00,VA,U
23463,11302,00,VA,U
23464,11302,00,VA,U
23465,11302,00,VA,U
23466,11302,00,VA,U
23467,11302,00,VA,U
23468,11302,00,VA,U
23471,11302,00,VA,U
23479,11302,00,VA,U
23480,11302,00,VA,R
23482,11302,00,VA,R
23483,11302,00,VA,R
23486,11302,00,VA,R
23487,11302,00,VA,U
23488,11302,00,VA,R
23500,11302,00,VA,U
23501,11302,00,VA,U
23502,11302,00,VA,U
23503,11302,00,VA,U
23504,11302,00,VA,U
23505,11302,00,VA,U
23506,11302,00,VA,U
23507,11302,00,VA,U
23508,11302,00,VA,U
23509,11302,00,VA,U
23510,11302,00,VA,U
23511,11302,00,VA,U
23512,11302,00,VA,U
23513,11302,00,VA,U
23514,11302,00,VA,U
23515,11302,00,VA,U
23517,11302,00,VA,U
23518,11302,00,VA,U
23519,11302,00,VA,U
23520,11302,00,VA,U
23521,11302,00,VA,U
23523,11302,00,VA,U
23529,11302,00,VA,U
23530,11302,00,VA,U
23541,11302,00,VA,U
23551,11302,00,VA,U
23600,11302,00,VA,U
23601,11302,00,VA,U
23602,11302,00,VA,U
23603,11302,00,VA,U
23604,11302,00,VA,U
23605,11302,00,VA,U
23606,11302,00,VA,U
23607,11302,00,VA,U
23608,11302,00,VA,U
23609,11302,00,VA,U
23612,11302,00,VA,U
23628,11302,00,VA,U
23630,11302,00,VA,U
23631,11302,00,VA,U
23651,11302,00,VA,U
23653,11302,00,VA,U
23661,11302,00,VA,U
23662,11302,00,VA,U
23663,11302,00,VA,U
23664,11302,00,VA,U
23665,11302,00,VA,U
23666,11302,00,VA,U
23667,11302,00,VA,U
23668,11302,00,VA,U
23669,11302,00,VA,U
23670,11302,00,VA,U
23681,11302,00,VA,U
23690,11302,00,VA,U
23691,11302,00,VA,U
23692,11302,00,VA,U
23693,11302,00,VA,U
23694,11302,00,VA,U
23696,11302,00,VA,U
23701,11302,00,VA,U
23702,11302,00,VA,U
23703,11302,00,VA,U
23704,11302,00,VA,U
23705,11302,00,VA,U
23707,11302,00,VA,U
23708,11302,00,VA,U
23709,11302,00,VA,U
23801,11302,00,VA,U
23803,11302,00,VA,U
23804,11302,00,VA,U
23805,11302,00,VA,U
23806,11302,00,VA,U
23821,11302,00,VA,R
23822,11302,00,VA,U
23824,11302,00,VA,R
23825,11302,00,VA,R
23827,11302,00,VA,R
23828,11302,00,VA,R
23829,11302,00,VA,R
23830,11302,00,VA,U
23831,11302,00,VA,U
23832,11302,00,VA,U
23833,11302,00,VA,U
23834,11302,00,VA,U
23836,11302,00,VA,U
23837,11302,00,VA,R
23838,11302,00,VA,U
23839,11302,00,VA,B
23840,11302,00,VA,U
23841,11302,00,VA,U
23842,11302,00,VA,U
23843,11302,00,VA,R
23844,11302,00,VA,R
23845,11302,00,VA,R
23846,11302,00,VA,B
23847,11302,00,VA,R
23850,11302,00,VA,U
23851,11302,00,VA,R
23856,11302,00,VA,R
23857,11302,00,VA,R
23860,11302,00,VA,U
23866,11302,00,VA,U
23867,11302,00,VA,R
23868,11302,00,VA,R
23870,11302,00,VA,R
23872,11302,00,VA,U
23873,11302,00,VA,R
23874,11302,00,VA,R
23875,11302,00,VA,U
23876,11302,00,VA,R
23878,11302,00,VA,U
23879,11302,00,VA,R
23881,11302,00,VA,B
23882,11302,00,VA,B
23883,11302,00,VA,B
23884,11302,00,VA,B
23885,11302,00,VA,U
23887,11302,00,VA,R
23888,11302,00,VA,B
23889,11302,00,VA,R
23890,11302,00,VA,B
23891,11302,00,VA,B
23893,11302,00,VA,R
23894,11302,00,VA,U
23897,11302,00,VA,B
23898,11302,00,VA,U
23899,11302,00,VA,B
23901,11302,00,VA,R
23909,11302,00,VA,R
23911,11302,00,VA,B
23915,11302,00,VA,R
23917,11302,00,VA,R
23919,11302,00,VA,R
23920,11302,00,VA,R
23921,11302,00,VA,B
23922,11302,00,VA,R
23923,11302,00,VA,B
23924,11302,00,VA,R
23927,11302,00,VA,R
23930,11302,00,VA,R
23934,11302,00,VA,B
23936,11302,00,VA,B
23937,11302,00,VA,B
23938,11302,00,VA,R
23939,11302,00,VA,U
23941,11302,00,VA,R
23942,11302,00,VA,R
23943,11302,00,VA,R
23944,11302,00,VA,R
23947,11302,00,VA,B
23950,11302,00,VA,R
23952,11302,00,VA,R
23954,11302,00,VA,R
23955,11302,00,VA,R
23958,11302,00,VA,U
23959,11302,00,VA,B
23960,11302,00,VA,R
23962,11302,00,VA,B
23963,11302,00,VA,B
23964,11302,00,VA,B
23966,11302,00,VA,R
23967,11302,00,VA,B
23968,11302,00,VA,R
23970,11302,00,VA,R
23974,11302,00,VA,R
23976,11302,00,VA,B
24000,11302,00,VA,U
24001,11302,00,VA,U
24002,11302,00,VA,U
24003,11302,00,VA,U
24004,11302,00,VA,U
24005,11302,00,VA,U
24006,11302,00,VA,U
24007,11302,00,VA,U
24008,11302,00,VA,U
24009,11302,00,VA,U
24010,11302,00,VA,U
24011,11302,00,VA,U
24012,11302,00,VA,U
24013,11302,00,VA,U
24014,11302,00,VA,U
24015,11302,00,VA,U
24016,11302,00,VA,U
24017,11302,00,VA,U
24018,11302,00,VA,U
24019,11302,00,VA,U
24020,11302,00,VA,U
24022,11302,00,VA,U
24023,11302,00,VA,U
24024,11302,00,VA,U
24025,11302,00,VA,U
24026,11302,00,VA,U
24027,11302,00,VA,U
24028,11302,00,VA,U
24029,11302,00,VA,U
24030,11302,00,VA,U
24031,11302,00,VA,U
24032,11302,00,VA,U
24033,11302,00,VA,U
24034,11302,00,VA,U
24035,11302,00,VA,U
24036,11302,00,VA,U
24037,11302,00,VA,U
24038,11302,00,VA,U
24040,11302,00,VA,U
24042,11302,00,VA,U
24043,11302,00,VA,U
24044,11302,00,VA,U
24045,11302,00,VA,U
24048,11302,00,VA,U
24050,11302,00,VA,U
24053,11302,00,VA,R
24054,11302,00,VA,R
24055,11302,00,VA,R
24058,11302,00,VA,U
24059,11302,00,VA,U
24060,11302,00,VA,U
24061,11302,00,VA,U
24062,11302,00,VA,U
24063,11302,00,VA,U
24064,11302,00,VA,U
24065,11302,00,VA,U
24066,11302,00,VA,U
24067,11302,00,VA,U
24068,11302,00,VA,U
24069,11302,00,VA,R
24070,11302,00,VA,U
24072,11302,00,VA,R
24073,11302,00,VA,U
24076,11302,00,VA,R
24077,11302,00,VA,U
24078,11302,00,VA,R
24079,11302,00,VA,R
24082,11302,00,VA,R
24083,11302,00,VA,U
24084,11302,00,VA,R
24085,11302,00,VA,U
24086,11302,00,VA,U
24087,11302,00,VA,U
24088,11302,00,VA,U
24089,11302,00,VA,R
24090,11302,00,VA,U
24091,11302,00,VA,R
24092,11302,00,VA,U
24093,11302,00,VA,U
24094,11302,00,VA,U
24095,11302,00,VA,U
24101,11302,00,VA,U
24102,11302,00,VA,U
24104,11302,00,VA,U
24105,11302,00,VA,R
24111,11302,00,VA,U
24112,11302,00,VA,R
24113,11302,00,VA,R
24114,11302,00,VA,R
24115,11302,00,VA,R
24120,11302,00,VA,R
24121,11302,00,VA,U
24122,11302,00,VA,U
24124,11302,00,VA,U
24126,11302,00,VA,R
24127,11302,00,VA,B
24128,11302,00,VA,U
24129,11302,00,VA,U
24130,11302,00,VA,U
24131,11302,00,VA,B
24132,11302,00,VA,U
24133,11302,00,VA,R
24134,11302,00,VA,U
24136,11302,00,VA,U
24137,11302,00,VA,R
24138,11302,00,VA,U
24139,11302,00,VA,R
24141,11302,00,VA,U
24142,11302,00,VA,U
24143,11302,00,VA,U
24146,11302,00,VA,U
24147,11302,00,VA,U
24148,11302,00,VA,R
24149,11302,00,VA,U
24150,11302,00,VA,U
24151,11302,00,VA,U
24153,11302,00,VA,U
24155,11302,00,VA,U
24156,11302,00,VA,U
24157,11302,00,VA,U
24161,11302,00,VA,R
24162,11302,00,VA,U
24165,11302,00,VA,R
24167,11302,00,VA,U
24168,11302,00,VA,R
24171,11302,00,VA,R
24174,11302,00,VA,U
24175,11302,00,VA,U
24176,11302,00,VA,U
24177,11302,00,VA,R
24178,11302,00,VA,U
24179,11302,00,VA,U
24184,11302,00,VA,U
24185,11302,00,VA,R
24201,11302,00,VA,U
24202,11302,00,VA,U
24203,11302,00,VA,U
24205,11302,00,VA,U
24209,11302,00,VA,U
24210,11302,00,VA,U
24211,11302,00,VA,U
24212,11302,00,VA,U
24215,11302,00,VA,R
24216,11302,00,VA,R
24217,11302,00,VA,R
24218,11302,00,VA,R
24219,11302,00,VA,R
24220,11302,00,VA,R
24221,11302,00,VA,R
24224,11302,00,VA,R
24225,11302,00,VA,R
24226,11302,00,VA,R
24228,11302,00,VA,R
24230,11302,00,VA,R
24236,11302,00,VA,U
24237,11302,00,VA,R
24239,11302,00,VA,R
24243,11302,00,VA,R
24244,11302,00,VA,U
24245,11302,00,VA,U
24246,11302,00,VA,R
24248,11302,00,VA,R
24250,11302,00,VA,U
24251,11302,00,VA,U
24256,11302,00,VA,R
24258,11302,00,VA,U
24260,11302,00,VA,R
24263,11302,00,VA,R
24265,11302,00,VA,R
24266,11302,00,VA,R
24269,11302,00,VA,R
24270,11302,00,VA,U
24271,11302,00,VA,U
24272,11302,00,VA,R
24273,11302,00,VA,R
24277,11302,00,VA,R
24279,11302,00,VA,R
24280,11302,00,VA,R
24281,11302,00,VA,R
24282,11302,00,VA,R
24283,11302,00,VA,R
24285,11302,00,VA,R
24289,11302,00,VA,R
24290,11302,00,VA,U
24292,11302,00,VA,R
24293,11302,00,VA,R
24301,11302,00,VA,R
24311,11302,00,VA,R
24312,11302,00,VA,R
24313,11302,00,VA,R
24314,11302,00,VA,B
24315,11302,00,VA,B
24316,11302,00,VA,R
24317,11302,00,VA,R
24318,11302,00,VA,B
24319,11302,00,VA,R
24322,11302,00,VA,R
24323,11302,00,VA,R
24324,11302,00,VA,R
24325,11302,00,VA,R
24326,11302,00,VA,R
24327,11302,00,VA,U
24328,11302,00,VA,R
24330,11302,00,VA,R
24333,11302,00,VA,R
24340,11302,00,VA,U
24343,11302,00,VA,R
24347,11302,00,VA,U
24348,11302,00,VA,R
24350,11302,00,VA,R
24351,11302,00,VA,R
24352,11302,00,VA,R
24354,11302,00,VA,R
24360,11302,00,VA,R
24361,11302,00,VA,U
24363,11302,00,VA,R
24366,11302,00,VA,B
24368,11302,00,VA,R
24370,11302,00,VA,R
24373,11302,00,VA,R
24374,11302,00,VA,R
24375,11302,00,VA,R
24377,11302,00,VA,R
24378,11302,00,VA,R
24379,11302,00,VA,R
24380,11302,00,VA,R
24381,11302,00,VA,R
24382,11302,00,VA,R
24401,11302,00,VA,U
24402,11302,00,VA,U
24407,11302,00,VA,U
24411,11302,00,VA,U
24412,11302,00,VA,B
24413,11302,00,VA,B
24415,11302,00,VA,R
24416,11302,00,VA,R
24421,11302,00,VA,U
24422,11302,00,VA,R
24426,11302,00,VA,R
24430,11302,00,VA,U
24431,11302,00,VA,U
24432,11302,00,VA,U
24433,11302,00,VA,B
24435,11302,00,VA,R
24437,11302,00,VA,U
24438,11302,00,VA,U
24439,11302,00,VA,R
24440,11302,00,VA,U
24441,11302,00,VA,U
24442,11302,00,VA,B
24445,11302,00,VA,B
24448,11302,00,VA,R
24450,11302,00,VA,R
24457,11302,00,VA,R
24458,11302,00,VA,B
24459,11302,00,VA,U
24460,11302,00,VA,B
24463,11302,00,VA,U
24464,11302,00,VA,R
24465,11302,00,VA,B
24467,11302,00,VA,U
24468,11302,00,VA,B
24469,11302,00,VA,U
24471,11302,00,VA,U
24472,11302,00,VA,R
24473,11302,00,VA,R
24474,11302,00,VA,R
24475,11302,00,VA,U
24476,11302,00,VA,U
24477,11302,00,VA,U
24479,11302,00,VA,U
24482,11302,00,VA,U
24483,11302,00,VA,R
24484,11302,00,VA,B
24485,11302,00,VA,U
24486,11302,00,VA,U
24487,11302,00,VA,B
24501,11302,00,VA,U
24502,11302,00,VA,U
24503,11302,00,VA,U
24504,11302,00,VA,U
24505,11302,00,VA,U
24506,11302,00,VA,U
24512,11302,00,VA,U
24513,11302,00,VA,U
24514,11302,00,VA,U
24515,11302,00,VA,U
24517,11302,00,VA,R
24520,11302,00,VA,R
24521,11302,00,VA,R
24522,11302,00,VA,U
24523,11302,00,VA,U
24526,11302,00,VA,U
24527,11302,00,VA,R
24528,11302,00,VA,U
24529,11302,00,VA,R
24530,11302,00,VA,R
24531,11302,00,VA,R
24533,11302,00,VA,R
24534,11302,00,VA,R
24535,11302,00,VA,R
24536,11302,00,VA,U
24538,11302,00,VA,U
24539,11302,00,VA,R
24540,11302,00,VA,R
24541,11302,00,VA,R
24543,11302,00,VA,R
24544,11302,00,VA,R
24549,11302,00,VA,R
24550,11302,00,VA,U
24551,11302,00,VA,U
24553,11302,00,VA,U
24554,11302,00,VA,U
24555,11302,00,VA,R
24556,11302,00,VA,U
24557,11302,00,VA,R
24558,11302,00,VA,R
24562,11302,00,VA,B
24563,11302,00,VA,R
24565,11302,00,VA,R
24566,11302,00,VA,R
24569,11302,00,VA,R
24570,11302,00,VA,U
24571,11302,00,VA,U
24572,11302,00,VA,U
24574,11302,00,VA,U
24576,11302,00,VA,U
24577,11302,00,VA,R
24578,11302,00,VA,R
24579,11302,00,VA,R
24580,11302,00,VA,R
24581,11302,00,VA,U
24585,11302,00,VA,R
24586,11302,00,VA,R
24588,11302,00,VA,U
24589,11302,00,VA,R
24590,11302,00,VA,U
24592,11302,00,VA,R
24593,11302,00,VA,U
24594,11302,00,VA,R
24595,11302,00,VA,R
24597,11302,00,VA,R
24598,11302,00,VA,R
24599,11302,00,VA,B
24601,11302,00,VA,R
24602,11302,00,VA,R
24603,11302,00,VA,R
24604,11302,00,VA,R
24605,11302,00,VA,R
24606,11302,00,VA,R
24607,11302,00,VA,R
24608,11302,00,VA,R
24609,11302,00,VA,R
24612,11302,00,VA,R
24613,11302,00,VA,R
24614,11302,00,VA,R
24618,11302,00,VA,R
24619,11302,00,VA,R
24620,11302,00,VA,R
24622,11302,00,VA,R
24624,11302,00,VA,R
24627,11302,00,VA,R
24628,11302,00,VA,R
24630,11302,00,VA,R
24631,11302,00,VA,R
24634,11302,00,VA,R
24635,11302,00,VA,R
24637,11302,00,VA,R
24639,11302,00,VA,R
24640,11302,00,VA,R
24641,11302,00,VA,R
24646,11302,00,VA,R
24647,11302,00,VA,R
24649,11302,00,VA,R
24651,11302,00,VA,R
24656,11302,00,VA,R
24657,11302,00,VA,R
24658,11302,00,VA,R
00801,09202,50,VI,R
00802,09202,50,VI,R
00803,09202,50,VI,R
00804,09202,50,VI,R
00805,09202,50,VI,R
00820,09202,50,VI,R
00821,09202,50,VI,R
00822,09202,50,VI,R
00823,09202,50,VI,R
00824,09202,50,VI,R
00830,09202,50,VI,R
00831,09202,50,VI,R
00840,09202,50,VI,R
00841,09202,50,VI,R
00850,09202,50,VI,R
00851,09202,50,VI,R
05001,14512,50,VT,R
05009,14512,50,VT,R
05030,14512,50,VT,R
05031,14512,50,VT,R
05032,14512,50,VT,R
05033,14512,50,VT,R
05034,14512,50,VT,R
05035,14512,50,VT,R
05036,14512,50,VT,R
05037,14512,50,VT,R
05038,14512,50,VT,R
05039,14512,50,VT,R
05040,14512,50,VT,R
05041,14512,50,VT,R
05042,14512,50,VT,R
05043,14512,50,VT,R
05045,14512,50,VT,R
05046,14512,50,VT,R
05047,14512,50,VT,R
05048,14512,50,VT,R
05049,14512,50,VT,R
05050,14512,50,VT,R
05051,14512,50,VT,R
05052,14512,50,VT,R
05053,14512,50,VT,R
05054,14512,50,VT,R
05055,14512,50,VT,R
05056,14512,50,VT,R
05058,14512,50,VT,R
05059,14512,50,VT,R
05060,14512,50,VT,R
05061,14512,50,VT,R
05062,14512,50,VT,R
05065,14512,50,VT,R
05067,14512,50,VT,R
05068,14512,50,VT,R
05069,14512,50,VT,R
05070,14512,50,VT,R
05071,14512,50,VT,R
05072,14512,50,VT,R
05073,14512,50,VT,R
05074,14512,50,VT,R
05075,14512,50,VT,R
05076,14512,50,VT,R
05077,14512,50,VT,R
05079,14512,50,VT,R
05081,14512,50,VT,R
05083,14512,50,VT,R
05084,14512,50,VT,R
05085,14512,50,VT,R
05086,14512,50,VT,R
05088,14512,50,VT,R
05089,14512,50,VT,R
05091,14512,50,VT,R
05101,14512,50,VT,R
05141,14512,50,VT,R
05142,14512,50,VT,R
05143,14512,50,VT,R
05144,14512,50,VT,R
05146,14512,50,VT,R
05148,14512,50,VT,R
05149,14512,50,VT,R
05150,14512,50,VT,R
05151,14512,50,VT,R
05152,14512,50,VT,R
05153,14512,50,VT,R
05154,14512,50,VT,R
05155,14512,50,VT,R
05156,14512,50,VT,R
05158,14512,50,VT,R
05159,14512,50,VT,R
05161,14512,50,VT,R
05201,14512,50,VT,R
05250,14512,50,VT,R
05251,14512,50,VT,R
05252,14512,50,VT,R
05253,14512,50,VT,R
05254,14512,50,VT,R
05255,14512,50,VT,R
05257,14512,50,VT,R
05260,14512,50,VT,R
05261,14512,50,VT,R
05262,14512,50,VT,R
05301,14512,50,VT,R
05302,14512,50,VT,R
05303,14512,50,VT,R
05304,14512,50,VT,R
05340,14512,50,VT,R
05341,14512,50,VT,R
05342,14512,50,VT,R
05343,14512,50,VT,R
05344,14512,50,VT,R
05345,14512,50,VT,R
05346,14512,50,VT,R
05350,14512,50,VT,R
05351,14512,50,VT,R
05352,14512,50,VT,R
05353,14512,50,VT,R
05354,14512,50,VT,R
05355,14512,50,VT,R
05356,14512,50,VT,R
05357,14512,50,VT,R
05358,14512,50,VT,R
05359,14512,50,VT,R
05360,14512,50,VT,R
05361,14512,50,VT,R
05362,14512,50,VT,R
05363,14512,50,VT,R
05401,14512,50,VT,U
05402,14512,50,VT,U
05403,14512,50,VT,U
05404,14512,50,VT,U
05405,14512,50,VT,U
05406,14512,50,VT,U
05407,14512,50,VT,U
05408,14512,50,VT,U
05439,14512,50,VT,U
05440,14512,50,VT,U
05441,14512,50,VT,R
05442,14512,50,VT,R
05443,14512,50,VT,R
05444,14512,50,VT,R
05445,14512,50,VT,U
05446,14512,50,VT,U
05447,14512,50,VT,R
05448,14512,50,VT,R
05449,14512,50,VT,U
05450,14512,50,VT,R
05451,14512,50,VT,U
05452,14512,50,VT,U
05453,14512,50,VT,U
05454,14512,50,VT,U
05455,14512,50,VT,R
05456,14512,50,VT,R
05457,14512,50,VT,R
05458,14512,50,VT,U
05459,14512,50,VT,R
05460,14512,50,VT,R
05461,14512,50,VT,U
05462,14512,50,VT,U
05463,14512,50,VT,U
05464,14512,50,VT,R
05465,14512,50,VT,U
05466,14512,50,VT,U
05468,14512,50,VT,U
05469,14512,50,VT,R
05470,14512,50,VT,R
05471,14512,50,VT,R
05472,14512,50,VT,R
05473,14512,50,VT,R
05474,14512,50,VT,U
05476,14512,50,VT,R
05477,14512,50,VT,U
05478,14512,50,VT,R
05479,14512,50,VT,R
05481,14512,50,VT,R
05482,14512,50,VT,U
05483,14512,50,VT,R
05485,14512,50,VT,R
05486,14512,50,VT,U
05487,14512,50,VT,R
05488,14512,50,VT,R
05489,14512,50,VT,U
05490,14512,50,VT,U
05491,14512,50,VT,R
05492,14512,50,VT,R
05494,14512,50,VT,U
05495,14512,50,VT,U
05601,14512,50,VT,R
05602,14512,50,VT,R
05603,14512,50,VT,R
05604,14512,50,VT,R
05609,14512,50,VT,R
05620,14512,50,VT,R
05633,14512,50,VT,R
05640,14512,50,VT,R
05641,14512,50,VT,R
05647,14512,50,VT,R
05648,14512,50,VT,R
05649,14512,50,VT,R
05650,14512,50,VT,R
05651,14512,50,VT,R
05652,14512,50,VT,R
05653,14512,50,VT,R
05654,14512,50,VT,R
05655,14512,50,VT,R
05656,14512,50,VT,R
05657,14512,50,VT,R
05658,14512,50,VT,R
05660,14512,50,VT,R
05661,14512,50,VT,R
05662,14512,50,VT,R
05663,14512,50,VT,R
05664,14512,50,VT,R
05665,14512,50,VT,R
05666,14512,50,VT,R
05667,14512,50,VT,R
05669,14512,50,VT,R
05670,14512,50,VT,R
05671,14512,50,VT,R
05672,14512,50,VT,R
05673,14512,50,VT,R
05674,14512,50,VT,R
05675,14512,50,VT,R
05676,14512,50,VT,R
05677,14512,50,VT,R
05678,14512,50,VT,R
05679,14512,50,VT,R
05680,14512,50,VT,R
05681,14512,50,VT,R
05682,14512,50,VT,R
05701,14512,50,VT,R
05702,14512,50,VT,R
05730,14512,50,VT,R
05731,14512,50,VT,R
05732,14512,50,VT,R
05733,14512,50,VT,R
05734,14512,50,VT,R
05735,14512,50,VT,R
05736,14512,50,VT,R
05737,14512,50,VT,R
05738,14512,50,VT,R
05739,14512,50,VT,R
05740,14512,50,VT,R
05741,14512,50,VT,R
05742,14512,50,VT,R
05743,14512,50,VT,R
05744,14512,50,VT,R
05745,14512,50,VT,R
05746,14512,50,VT,R
05747,14512,50,VT,R
05748,14512,50,VT,R
05750,14512,50,VT,R
05751,14512,50,VT,R
05753,14512,50,VT,R
05757,14512,50,VT,R
05758,14512,50,VT,R
05759,14512,50,VT,R
05760,14512,50,VT,R
05761,14512,50,VT,R
05762,14512,50,VT,R
05763,14512,50,VT,R
05764,14512,50,VT,R
05765,14512,50,VT,R
05766,14512,50,VT,R
05767,14512,50,VT,R
05768,14512,50,VT,R
05769,14512,50,VT,R
05770,14512,50,VT,R
05772,14512,50,VT,R
05773,14512,50,VT,R
